AWAY,181910,190971,111739,215723,41769,67300,39264,42420,163199,128732,252650,27697,30460,18823,25526,98254,41199,56585,30930,30878,32748,30549,5,3.55,1.7,57,62,64,61,60,59,73,63,71,68,70,71,86,78,65,67,69,68,84,82,83,80
HOME,39477,42008,39304,181984,25519,39426,42651,39487,24436,38920,24448,181910,190971,184770,111739,39485,39264,41887,163199,207617,27680,39745,1.75,3.6,5.25,65,71,77,62,58,73,57,63,76,68,75,57,62,63,64,57,73,77,71,74,66,78
HOME,42422,30460,25526,30492,100033,41199,25595,56585,30991,32748,30549,109060,41652,24793,96645,41865,39198,181995,39428,57124,68436,362198,1.5,4.33,7,71,86,65,85,64,69,74,68,80,83,80,67,59,58,63,45,67,63,68,67,70,66
DRAW,37503,39562,27660,35244,66890,11685,57067,26171,25594,30638,25598,41818,46820,150670,33422,130155,41269,39376,41816,31725,42652,27690,1.75,3.6,5.25,74,51,77,78,62,59,73,75,81,87,83,66,60,51,72,66,70,79,56,79,67,70
DRAW,41045,164029,39194,196205,92532,30920,56576,24443,27663,32747,147951,30713,30453,34952,26315,39555,39367,24507,23688,26522,46554,161328,3.1,3.4,2.35,52,56,74,67,56,77,71,70,77,79,71,83,84,83,85,64,61,70,76,67,81,56
HOME,34530,39555,24970,30453,26522,32751,24507,30603,96643,161328,24549,39477,42008,173509,39304,181984,25519,24436,39426,39487,38920,24448,1.45,4.2,7,85,64,58,84,67,79,70,71,76,56,77,65,71,72,77,62,58,76,73,63,68,75
HOME,181910,184770,39485,215723,190971,41887,42420,27680,207617,128732,39745,35644,94326,40621,27679,39345,27610,27599,73999,33816,158263,40686,3.25,3.25,2.2,57,63,57,61,62,77,63,66,74,68,78,72,67,65,75,67,69,75,57,69,74,62
DRAW,39477,39273,39304,181984,58499,39426,42651,39487,24436,24448,38920,157284,155260,19249,39643,30983,210278,188652,41404,49860,31614,27734,2.4,3.15,2.95,65,51,77,62,64,73,57,63,76,75,68,71,56,73,77,73,62,67,68,71,69,82
HOME,39599,39562,27660,35244,66890,39334,25594,57067,21446,11685,30638,206711,195190,30928,267365,24622,26472,30682,264842,174850,40165,30714,2.65,3.7,2.55,65,51,77,78,62,75,81,73,71,59,87,65,65,72,64,71,59,80,58,60,58,90
AWAY,34530,288613,30453,34952,26522,32751,24507,30603,27335,161328,46554,41671,113318,38458,178955,155066,27694,37545,38433,24536,155738,30709,1.9,3.4,4,85,70,84,83,67,79,70,71,75,56,81,61,59,79,70,67,72,81,66,74,69,89
DRAW,30717,30902,24235,41884,109298,49939,248453,41890,111862,39540,96540,39599,39562,27660,35244,43341,57067,21446,39334,39444,11685,30638,1.55,4.1,6.75,93,83,47,75,72,68,55,69,70,64,56,65,51,77,78,70,73,71,75,77,59,87
HOME,206711,195190,267365,22337,24622,96398,26472,264842,174850,40165,30714,41818,46820,150670,49543,130155,41269,73977,41816,31725,42652,27690,1.6,4.4,4.6,65,65,64,66,71,74,59,58,60,58,90,66,60,51,52,66,70,60,56,79,67,70
AWAY,181910,111739,39541,39485,41769,67300,57114,40274,27680,207617,39745,206711,195190,267365,22337,24622,96398,26472,264842,154249,40165,30714,5,4.6,1.53,57,64,77,57,60,59,63,57,66,74,78,65,65,64,66,71,74,59,58,64,58,90
HOME,109060,184999,96645,24793,41865,121044,39428,34000,163919,57124,282770,27658,231753,42308,73841,27720,26214,42579,182776,41475,30881,172899,2.25,3.2,3.2,67,65,63,58,45,61,68,81,62,67,64,71,72,75,70,68,68,60,47,53,85,66
HOME,32746,24504,32769,114769,27684,30966,41658,25818,50074,49677,193441,181910,111739,39541,39485,190971,42420,57114,40274,27680,163199,170660,1.22,6.25,11,80,73,76,64,75,79,62,69,72,74,65,57,64,77,57,62,63,63,57,66,71,72
DRAW,27658,27720,231753,42308,73841,199833,170667,26214,41475,39450,30881,39599,185925,27660,40001,43341,39334,11685,21446,57067,25594,150401,2.8,3.2,2.5,71,68,72,75,70,52,65,68,53,63,85,65,70,77,67,70,75,59,71,73,81,57
HOME,42422,25526,30930,197352,98254,41199,30460,56585,100033,32748,30549,32746,24504,32769,114769,39535,25818,30966,50074,41658,193441,49677,2.3,3.3,3,71,65,84,66,67,69,86,68,64,83,80,80,73,76,64,71,69,79,72,62,65,74
HOME,206711,195190,267365,22337,24622,110378,26472,264842,96398,30714,154249,41671,113318,38458,178955,39422,27694,39537,38433,24536,155066,30709,1.93,3.9,3.4,65,65,64,66,71,60,59,58,74,90,64,61,59,79,70,60,72,75,66,74,67,89
AWAY,109060,41652,24793,96645,41865,181995,39198,34000,163919,57124,282770,157284,179791,19249,155260,30983,192325,188652,27731,39357,210278,27734,2.4,3.2,2.95,67,59,58,63,45,63,67,81,62,67,64,71,50,73,56,73,68,67,77,76,62,82
AWAY,41818,46820,41962,49543,39391,41269,73977,41816,31725,27690,42437,30713,39555,30453,26315,288613,39367,30598,30603,33974,24549,161328,3.5,3.25,2.1,66,60,75,52,61,70,60,56,79,70,70,83,64,84,85,70,61,79,71,86,77,56
HOME,39477,39273,39304,181984,25519,42651,39426,161661,39487,109121,38920,206711,195190,267365,22337,24622,26472,110378,264842,96398,40165,30714,3.55,4.05,1.85,65,51,77,62,58,57,73,60,63,73,68,65,65,64,66,71,59,60,58,74,58,90
HOME,39599,39562,27660,40001,43341,39334,25594,57067,21446,66890,30638,42422,98254,25526,30492,100033,30460,56585,30930,41199,30549,32748,2.45,3.35,2.75,65,51,77,67,70,75,81,73,71,62,87,71,67,65,85,64,86,68,84,69,80,83
HOME,30713,288613,24970,26315,26522,24507,32751,39367,33974,24549,161328,181910,41769,215723,39541,27680,57114,67300,40274,163199,170660,39745,1.2,6.35,12.5,83,70,58,85,67,70,79,61,86,77,56,57,60,61,77,66,63,59,57,71,72,78
AWAY,32746,24504,32769,114769,39535,30966,25818,50074,41658,49677,193441,27658,27720,24792,42308,73841,170667,42579,41475,199833,172899,30881,1.35,4.6,9,80,73,76,64,71,79,69,72,62,74,65,71,68,73,75,70,65,60,53,52,66,85
AWAY,41045,164029,39194,196205,37537,92532,56576,30920,97789,27663,32747,176186,178955,38458,144999,155066,39207,27694,38433,24536,92666,30709,3.1,3.25,2.3,52,56,74,67,44,56,71,77,54,77,79,63,70,79,65,67,68,72,66,74,75,89
HOME,206711,195190,30928,267365,24622,96398,30682,26472,174850,40165,30714,30713,288613,30453,26315,26522,24507,32751,39367,33974,27335,161328,2.3,3.8,2.7,65,65,72,64,71,74,80,59,60,58,90,83,70,84,85,67,70,79,61,86,75,56
AWAY,109060,41652,24793,96645,41865,163919,39428,121044,57124,362198,282770,39599,39562,27660,35244,43341,39334,25594,21446,57067,66890,30638,3.1,3.2,2.35,67,59,58,63,45,62,68,61,67,66,64,65,51,77,78,70,75,81,71,73,62,87
HOME,41818,46820,150670,33422,39391,41269,41432,41816,36121,150410,27690,39477,39273,39304,181984,25519,42651,161661,39426,39487,109121,38920,2.1,3.25,3.6,66,60,51,72,61,70,49,56,70,58,70,65,51,77,62,58,57,60,73,63,73,68
AWAY,176186,113318,144999,178955,155066,27694,37545,38433,24536,92666,30709,181910,41769,215723,39541,27680,57114,67300,40274,163199,128732,136516,1.25,6,10,63,59,65,70,67,72,81,66,74,75,89,57,60,61,77,66,63,59,57,71,68,57
HOME,39599,39562,27660,35244,43341,39334,25594,57067,21446,66890,30638,42502,41478,361946,74009,210704,24405,27672,71768,41433,79253,172644,1.55,3.8,6.5,65,51,77,78,70,75,81,73,71,62,87,64,50,54,70,72,70,60,56,46,64,71
HOME,32746,42388,114769,24504,39535,25818,30966,50074,25597,41658,49677,206711,195190,30928,22337,24622,96398,30682,26472,174850,154249,30714,2.05,3.8,3.2,80,60,64,73,71,69,79,72,77,62,74,65,65,72,66,71,74,80,59,60,64,90
AWAY,27697,30460,18823,25526,98254,56585,41199,100033,30878,32748,30549,30841,195190,30928,24622,22337,30682,110378,264842,154249,40165,30714,2,3.5,3.8,71,86,78,65,67,68,69,64,82,83,80,76,65,72,71,66,80,60,58,64,58,90
HOME,109060,41652,24793,96645,41865,163919,57124,34000,68436,33640,362198,414788,164319,27668,27719,42482,24854,39644,41661,39229,185867,42041,1.83,3.3,4.5,67,59,58,63,45,62,67,81,70,77,66,59,66,58,77,62,69,76,64,57,67,74
HOME,41818,46820,150670,49543,39391,191081,39376,41816,31725,27690,42652,181910,190971,39541,215723,39485,41887,40274,42420,163199,252650,128732,1.83,3.5,4.6,66,60,51,52,61,60,79,56,79,70,67,57,62,77,61,57,77,57,63,71,70,68
HOME,39599,39562,27660,40001,43341,39334,11685,21446,25594,66890,30638,39170,42650,39726,24403,24500,37537,49940,27671,127460,29587,35421,1.57,3.9,5.75,65,51,77,67,70,75,59,71,81,62,87,55,58,77,66,54,44,67,47,60,77,75
HOME,42422,18823,30930,27692,19352,30460,41199,362113,100033,30991,32748,181910,41769,215723,39541,27680,67300,39264,40274,136516,128732,163199,1.28,5.5,10,71,78,84,82,57,86,69,61,64,80,83,57,60,61,77,66,59,73,57,57,68,71
DRAW,206711,195190,267365,22337,24622,26472,30682,264842,174850,40165,30714,42422,25526,27692,197352,98254,30460,56585,100033,41199,30991,206242,1.95,4.1,3.25,65,65,64,66,71,59,80,58,60,58,90,71,65,82,66,67,86,68,64,69,80,62
DRAW,176186,113318,38458,178955,155066,178603,27694,38433,24536,30709,92666,32746,42388,114769,24504,39535,30966,41658,25818,50074,25597,49677,2.4,3.3,2.9,63,59,79,70,67,66,72,66,74,89,75,80,60,64,73,71,79,62,69,72,77,74
DRAW,50669,181984,39304,72448,39273,161661,42651,39426,58499,38920,109121,35644,30906,40621,27679,39345,35643,27599,73999,33816,182106,195199,2.6,3.2,2.75,57,62,77,71,51,60,57,73,64,68,73,72,81,65,75,67,78,75,57,69,66,54
AWAY,181910,41769,113774,215723,27680,67300,57114,40274,163199,128732,136516,41818,130155,150670,33422,39391,41269,41816,39376,31725,42437,27733,2.65,3.2,2.65,57,60,71,61,66,59,63,57,71,68,57,66,66,51,72,61,70,56,79,79,70,78
AWAY,39599,39562,27660,35244,43341,39334,11685,57067,39444,66890,27657,50669,39273,181984,39304,26223,58499,39426,42651,161661,109121,38920,1.53,3.75,7,65,51,77,78,70,75,59,73,77,62,71,57,51,62,77,77,64,73,57,60,73,68
DRAW,27658,27720,231753,42308,182776,26214,199833,172899,39450,41475,30881,206711,195190,30928,22337,24622,26472,110378,264842,96398,40165,30714,2.85,3.8,2.2,71,68,72,75,47,68,52,66,63,53,85,65,65,72,66,71,59,60,58,74,58,90
DRAW,42422,25526,27692,197352,30460,56585,25595,98254,41199,32748,30991,41818,130155,150670,33422,39391,41269,39376,41816,31725,27733,42437,1.6,3.75,5.75,71,65,82,66,86,68,74,67,69,83,80,66,66,51,72,61,70,79,56,79,78,70
AWAY,181910,190971,113774,184770,27680,39644,42420,183039,163199,42017,170660,27691,42308,231753,73841,27720,26214,199833,182776,41475,39450,30881,3,3.2,2.4,57,62,71,63,66,76,63,52,71,57,72,75,75,72,70,68,68,52,47,53,63,85
AWAY,206711,195190,30928,267365,177874,26472,110378,264842,174850,40165,30714,42502,24414,74009,103266,210704,71768,24405,41433,79253,155056,172644,1.5,4.5,5.75,65,65,72,64,65,59,60,58,60,58,90,64,74,70,62,72,56,70,46,64,74,71
HOME,41671,113318,38458,178955,155066,39207,37545,38433,24536,92666,30709,35644,39345,40621,27679,33816,35643,27599,73999,40686,182106,195199,1.72,3.6,4.75,61,59,79,70,67,68,81,66,74,75,89,72,67,65,75,69,78,75,57,62,66,54
DRAW,42502,24414,74009,103266,281760,24405,27672,71768,155056,172644,79253,34530,39555,30453,24970,288613,23688,32751,30905,46241,108808,161328,5,3.8,1.67,64,74,70,62,55,70,60,56,74,71,64,85,64,84,58,70,76,79,75,72,78,56
DRAW,39599,39562,27660,35244,43341,39334,11685,57067,21446,25594,27657,32746,42388,32769,24504,27684,30966,25818,50074,41658,25597,49677,2.85,3.25,2.45,65,51,77,78,70,75,59,73,71,81,71,80,60,76,73,75,79,69,72,62,77,74
DRAW,27691,42308,231753,73841,27720,26214,199833,182776,41475,39450,30881,414788,171338,39541,27719,17836,24854,41841,73845,31304,42482,177688,1.87,3.4,4.25,75,75,72,70,68,68,52,47,53,63,85,59,65,77,77,69,69,33,63,79,62,60
HOME,41818,46820,150670,49543,39391,41269,41432,41816,191081,27690,27733,39170,39201,39726,24403,39229,104744,15732,49940,29587,27663,35421,2,3.25,3.9,66,60,51,52,61,70,49,56,60,70,78,55,70,77,66,57,62,64,67,77,77,75
HOME,414788,171338,39541,27719,41809,24854,41841,73845,31304,42482,177688,39599,35244,40001,27660,39562,11685,57067,21446,66890,27657,150401,3,3.2,2.4,59,65,77,77,58,69,33,63,79,62,60,65,78,67,77,51,59,73,71,62,71,57
HOME,27691,27720,42308,73841,182776,26214,170667,39450,41475,172899,30881,41671,144999,38458,178955,24536,27694,39207,38433,155066,92666,155738,3.2,3.25,2.25,75,68,75,70,47,68,65,63,53,66,85,61,65,79,70,74,72,68,66,67,75,69
DRAW,42422,98254,25526,197352,30460,30930,56585,41199,30991,50189,32748,34530,39555,24970,30453,288613,39367,24507,30905,27335,108808,161328,2.95,3.3,2.35,71,67,65,66,86,84,68,69,80,78,83,85,64,58,84,70,61,70,75,75,78,56
HOME,39599,39562,26171,35244,43341,39334,11685,57067,21446,66890,27657,27677,41769,184770,39485,215723,39729,183039,42420,40274,136516,39745,1.25,6.25,9.75,65,51,75,78,70,75,59,73,71,62,71,72,60,63,57,61,77,52,63,57,57,78
HOME,41671,144999,38458,27411,24536,27694,37545,38433,92666,30709,155738,50669,42008,181984,39304,73024,58499,39426,42651,49897,109121,38920,1.44,4.25,7.5,61,65,79,62,74,72,81,66,75,89,69,57,71,62,77,64,64,73,57,74,73,68
HOME,34530,39555,24970,26315,288613,23688,32751,24507,27335,24549,161328,39599,79013,27660,35244,43341,39334,11685,57067,21446,66890,27657,1.65,3.7,5.25,85,64,58,85,70,76,79,70,75,77,56,65,65,77,78,70,75,59,73,71,62,71
AWAY,39599,79013,26171,35244,43341,39334,26294,57067,21446,66890,27657,41671,144999,38458,178955,24536,39207,37545,38433,155066,92666,155738,2.55,3.25,2.75,65,65,75,78,70,75,68,73,71,62,71,61,65,79,70,74,68,81,66,67,75,69
HOME,50669,42008,181984,39304,26223,25519,161661,42651,39487,38920,109121,32746,42388,31300,24504,39535,30966,25818,50074,41658,193441,49677,3.8,3.5,1.95,57,71,62,77,77,58,60,57,63,68,73,80,60,67,73,71,79,69,72,62,65,74
AWAY,27677,41769,184770,24013,39485,40274,57114,42420,252650,170660,37767,50669,42008,181984,26223,25519,39426,42651,39487,161661,109121,38920,2.85,3.2,2.5,72,60,63,80,57,57,63,63,70,72,72,57,71,62,77,58,73,57,63,60,73,68
HOME,41818,46820,150670,33422,130155,41269,39376,41816,31725,27733,42437,39599,79013,26171,40001,43341,11685,317717,39334,57067,66890,150401,2.35,3.25,3,66,60,51,72,66,70,79,56,79,78,70,65,65,75,67,70,59,60,75,73,62,57
AWAY,39477,39273,39304,26223,58499,42651,24436,39487,38920,24448,27665,39599,39562,27660,35244,185925,39334,11685,57067,21446,25594,30638,2.85,3.2,2.45,65,51,77,77,64,57,76,63,68,75,82,65,51,77,78,70,75,59,73,71,81,87
AWAY,181910,190971,184770,215723,27680,39264,42420,41769,207617,163199,170660,39769,41652,24793,96645,41865,163919,34000,57124,68436,33640,362198,2.85,3.1,2.5,57,62,63,61,66,73,63,60,74,71,72,53,59,58,63,45,62,81,67,70,77,66
AWAY,30841,195190,30928,24622,22337,96398,110378,264842,174850,154249,30714,27658,27720,42308,73841,182776,26214,199833,42579,39450,30881,41475,1.37,4.75,7.7,76,65,72,71,66,74,60,58,60,64,90,71,68,75,70,47,68,52,60,63,85,53
AWAY,41818,46820,150670,49543,39391,191081,39376,41816,31725,27690,42652,42422,19352,25526,197352,98254,30460,41199,30930,100033,30878,30549,3.3,3.4,2.2,66,60,51,52,61,60,79,56,79,70,67,71,57,65,66,67,86,69,84,64,82,80
AWAY,50669,42008,181984,39304,26223,25519,161661,42651,39426,109121,38920,34530,39555,34952,30453,288613,24507,32751,30905,33974,108808,161328,5,3.6,1.7,57,71,62,77,77,58,60,57,73,73,68,85,64,83,84,70,70,79,75,86,78,56
DRAW,30841,71500,267365,22337,128020,30682,26472,264842,96398,30714,174850,39599,57067,27660,26171,43341,39334,11685,317717,21446,66890,30638,1.91,3.5,3.9,76,71,64,66,67,80,59,58,74,90,60,65,73,77,75,70,75,59,60,71,62,87
DRAW,41671,113318,178955,144999,24536,27694,37545,38433,155066,92666,155738,34530,39555,24970,30453,288613,23688,24507,30905,27335,108808,161328,2.85,3.25,2.45,61,59,70,65,74,72,81,66,67,75,69,85,64,58,84,70,76,70,75,75,78,56
AWAY,41818,46820,150670,49543,39391,41269,41432,41816,31725,42437,27690,30841,195190,30928,22337,24622,30747,26472,96398,174850,40165,177874,2.95,3.25,2.4,66,60,51,52,61,70,49,56,79,70,70,76,65,72,66,71,83,59,74,60,58,65
DRAW,30841,195190,267365,22337,71500,96398,30682,264842,174850,40165,30714,27677,190971,184770,215723,27680,183039,57114,136516,42420,252650,42017,1.15,7.25,17.5,76,65,64,66,71,74,80,58,60,58,90,72,62,63,61,66,52,63,57,63,70,57
DRAW,27691,27720,42308,73841,182776,199833,170667,39450,41475,172899,30881,109060,184999,27702,24793,41652,39428,163919,57124,68436,150410,282770,2.15,2.95,3.8,75,68,75,70,47,52,65,63,53,66,85,67,65,76,58,59,68,62,67,70,58,64
HOME,41671,144999,38458,27411,178955,27694,37545,38433,155066,165624,155738,41818,46820,150670,49543,130155,41269,41432,41816,31725,27733,42437,1.45,4.1,7.5,61,65,79,62,70,72,81,66,67,63,69,66,60,51,52,66,70,49,56,79,78,70
AWAY,41671,144999,38458,27411,24536,27694,37545,38433,155066,92666,155738,39725,71500,30928,22337,24622,26472,30682,174850,30714,264842,40165,1.9,3.8,3.6,61,65,79,62,74,72,81,66,67,75,69,74,71,72,66,71,59,80,60,90,58,58
HOME,34530,39555,24970,30453,26522,23688,30905,39367,27335,108808,161328,41818,46820,41962,33422,49543,39391,73977,41432,39376,41269,27733,1.22,6.25,11.5,85,64,58,84,67,76,75,61,75,78,56,66,60,75,72,52,61,60,49,79,70,78
AWAY,39725,267365,30928,22337,195190,30682,96398,177874,30714,154249,40165,50669,42008,173509,39304,181984,25519,24436,161661,39487,38920,168047,1.25,5.85,10,74,64,72,66,65,80,74,65,90,64,58,57,71,72,77,62,58,76,60,63,68,48
AWAY,181910,39729,184770,215723,41769,183039,57114,438507,42420,37767,42017,34530,39555,24970,26315,26522,23688,30905,39367,46241,108808,33974,21,7.5,1.13,57,77,63,61,60,52,63,50,63,72,57,85,64,58,85,67,76,75,61,72,78,86
DRAW,34530,288613,24970,30453,26522,23688,32751,30905,27335,108808,161328,39725,267365,30928,22337,177874,26472,30747,174850,30714,128020,40165,1.65,3.85,4.9,85,70,58,84,67,76,79,75,75,78,56,74,64,72,66,65,59,83,60,90,67,58
DRAW,50669,42008,39304,181984,39273,27630,49897,161661,299411,168047,38920,41818,41962,33422,49543,46820,39376,41432,73977,39391,41269,27733,3.8,2,2.85,57,71,77,62,51,63,74,60,59,48,68,66,75,72,52,60,79,49,60,61,70,78
AWAY,42502,41478,74009,103266,24414,71768,24405,41433,155056,35575,172644,30841,195190,30928,22337,24622,96398,110378,264842,174850,154249,362194,3.1,3.5,2.15,64,50,70,62,74,56,70,46,74,74,71,76,65,72,66,71,74,60,58,60,64,62
DRAW,109060,41652,24793,96645,41865,39428,34000,163919,121044,33640,68436,41818,46820,150670,49543,39391,41269,41432,41816,31725,27690,42437,2,3.2,3.85,67,59,58,63,45,68,81,62,61,77,70,66,60,51,52,61,70,49,56,79,70,70
HOME,157284,46875,19249,39643,109338,188652,27731,210278,39357,71788,27734,34530,39555,30453,24970,41605,24507,32751,39367,30603,24549,161328,2.8,3.3,2.45,71,62,73,77,67,67,77,62,76,57,82,85,64,84,58,63,70,79,61,71,77,56
HOME,34530,39555,34952,30453,288613,46242,30598,24507,30603,24549,161328,42502,41478,74009,103266,24414,27672,24405,41433,155056,35575,172644,1.62,3.7,5.5,85,64,83,84,70,50,79,70,71,77,56,64,50,70,62,74,60,70,46,74,74,71
HOME,32746,42388,32769,24504,39535,30966,25818,50074,41658,25597,49677,39599,39562,40001,35244,185925,39334,11685,25594,21446,66890,30638,1.95,3.6,4,80,60,76,73,71,79,69,72,62,77,74,65,51,67,78,70,75,59,81,71,62,87
DRAW,30841,27695,30928,22337,24622,264842,110378,128020,174850,154249,30714,109060,41652,24793,96645,41865,39428,34000,163919,68436,24491,362198,1.7,4,5,76,74,72,66,71,58,60,67,60,64,90,67,59,58,63,45,68,81,62,70,74,66
DRAW,41818,46820,41962,49543,130155,73977,41816,41432,191081,42437,150410,157284,46875,19249,39643,30983,56600,188652,41404,49860,71788,27733,2.35,3.3,3.2,66,60,75,52,66,60,56,49,60,70,58,71,62,73,77,73,64,67,68,71,57,78
AWAY,41478,74009,112476,24414,27672,41433,71768,172644,35575,79253,181910,190971,39541,39485,41769,67300,39264,42420,207617,252650,170660,41478,1.7,3.55,5,50,70,62,74,60,46,56,71,74,64,57,62,77,57,60,59,73,63,74,70,72,50
HOME,42422,25526,30492,197352,30460,56585,30930,98254,184536,30549,32748,41671,113318,38458,144999,155066,178603,37545,38433,24536,155738,92666,2.1,3.4,3.7,71,65,85,66,86,68,84,67,56,80,83,61,59,79,65,67,66,81,66,74,69,75
AWAY,109060,41652,24793,96645,41865,181995,121044,163919,39428,362198,68436,32746,42388,32769,24504,39535,30966,25818,41658,50074,25597,49677,3.5,3.5,2.15,67,59,58,63,45,63,61,62,68,66,70,80,60,76,73,71,79,69,62,72,77,74
AWAY,34530,34952,30453,26315,288613,30598,24507,30603,27335,161328,96643,42422,25526,30492,197352,98254,56585,30930,30460,184536,30549,32748,2.6,3.3,2.85,85,83,84,85,70,79,70,71,75,56,76,71,65,85,66,67,68,84,86,56,80,83
AWAY,181910,41769,215723,39541,39485,41887,39264,42420,252650,170660,136516,39599,39562,27660,35244,66890,39334,11685,57067,21446,25594,30638,3.85,3.4,1.93,57,60,61,77,57,77,73,63,70,72,57,65,51,77,78,62,75,59,73,71,81,87
HOME,30841,195190,267365,22337,24622,264842,110378,26472,174850,154249,30714,39170,42650,18923,41497,24500,182765,104744,27671,29587,35421,244835,1.5,4.1,6.25,76,65,64,66,71,58,60,59,60,64,90,55,58,70,58,54,60,62,47,77,75,60
DRAW,39477,42008,39304,181984,25519,39426,42651,39487,24436,38920,27665,41671,113318,38458,144999,155066,178603,37545,38433,24536,30709,92666,3,3.1,2.4,65,71,77,62,58,73,57,63,76,68,82,61,59,79,65,67,66,81,66,74,89,75
HOME,37503,39562,27660,35244,66890,39334,11685,57067,21446,25594,30638,30713,39555,34952,26315,39549,30598,24507,39367,27335,161328,24549,2.35,3.25,2.95,74,51,77,78,62,75,59,73,71,81,87,83,64,83,85,57,79,70,61,75,56,77
HOME,42502,27672,112476,74009,281760,41433,24405,71768,120221,79253,35575,39170,42650,26315,39726,39229,195414,27671,49940,127460,35421,206242,2.45,3.1,3,64,60,62,70,55,46,70,56,73,64,74,55,58,85,77,57,63,47,67,60,75,62
HOME,105828,39440,42691,97502,22283,39194,282775,178603,40601,30709,213317,34530,39555,24970,30453,26522,39367,24507,57124,46241,108808,161328,4.75,3.75,1.7,65,56,62,41,59,74,60,66,64,89,69,85,64,58,84,67,61,70,67,72,78,56
DRAW,39170,39726,26315,24403,42650,27671,49940,24500,29587,206242,35421,42422,31300,30492,197352,19352,41199,30930,50189,98254,239219,30991,3.75,3.4,1.95,55,77,85,66,58,47,67,54,77,62,75,71,67,85,66,57,69,84,78,67,75,80
DRAW,265273,39555,30906,24970,288613,24507,30598,30905,36121,108808,41044,39599,185925,40001,26171,43341,57067,39334,21446,11685,30638,281999,1.72,3.6,4.75,66,64,81,58,70,70,79,75,70,78,88,65,70,67,75,70,73,75,71,59,87,70
HOME,32746,71500,46875,22337,177874,96398,30682,114558,128020,39447,155738,50669,42008,39304,41852,39273,42003,42651,39487,25519,109121,24448,1.25,5.75,10.5,80,71,62,66,65,74,80,55,67,71,69,57,71,77,52,51,52,57,63,58,73,75
DRAW,42692,46820,150670,34008,130155,41816,73977,155257,41269,42437,27733,32746,34305,46875,30928,24622,26472,30682,114558,96398,39447,264842,4.1,3.6,1.85,56,60,51,72,66,56,60,66,70,70,78,80,78,62,72,71,59,80,55,74,71,58
DRAW,50669,42008,39304,26223,39273,15732,42651,68436,103882,109121,38920,34530,39555,24970,30453,30603,57124,24507,30598,30905,41044,41411,3.8,3.3,2,57,71,77,77,51,64,57,70,65,73,68,85,64,58,84,71,67,70,79,75,88,66
DRAW,35644,39422,27679,27719,39345,73999,35643,154246,33816,32748,41413,39599,79013,184132,26171,43341,317717,39334,21446,11685,30638,488958,2.35,3.2,3.1,72,60,75,77,67,57,78,67,69,83,75,65,65,70,75,70,60,75,71,59,87,64
AWAY,39415,230476,281019,18880,239350,166509,30907,110378,18733,115297,33640,265273,57124,18823,34952,30603,24507,30598,39367,36121,41044,108808,4.75,3.5,1.75,77,54,69,75,63,63,78,60,77,65,77,66,67,78,83,71,70,79,61,70,88,78
DRAW,42422,42388,25526,197352,19352,30930,239219,50189,30460,41199,30991,35644,39422,40621,27679,33816,56585,35643,73999,40686,32748,195199,1.6,3.8,5.5,71,60,65,66,57,84,75,78,86,69,80,72,60,65,75,69,68,78,57,62,83,54
HOME,42692,46820,150670,34008,130155,73977,41432,31672,39357,161660,41269,39599,39562,35244,26171,79013,38393,11685,317717,21446,66890,281999,2.4,3.2,3,56,60,51,72,66,60,49,70,76,65,70,65,51,78,75,65,76,59,60,71,62,70
DRAW,34530,288613,24970,34952,30603,57124,30598,30905,24507,41044,108808,32746,34305,46875,22337,177874,26472,30682,114558,37950,154249,155738,2.35,3.3,3,85,70,58,83,71,67,79,75,70,88,78,80,78,62,66,65,59,80,55,65,64,69
AWAY,157284,179791,19249,265275,30983,188652,41404,202341,210278,422685,27734,42692,150670,253088,34008,46820,39376,41432,31672,39357,41269,161660,1.95,3.3,4,71,50,73,68,73,67,68,55,62,58,82,56,51,66,72,60,79,49,70,76,70,65
HOME,42422,42388,31300,197352,19352,30460,30930,199833,98254,41199,30991,34530,288613,24970,34952,26522,57124,30598,30905,212645,41044,108808,2.5,3.3,2.75,71,60,67,66,57,86,84,52,67,69,80,85,70,58,83,67,67,79,75,59,88,78
HOME,42692,253088,150670,34008,46820,39376,41432,73977,39357,41269,161660,50669,39304,173509,42008,39273,42003,42651,39487,25519,38920,109121,1.75,3.5,4.75,56,66,51,72,60,79,49,60,76,70,65,57,77,72,71,51,52,57,63,58,68,73
HOME,34530,288613,24970,30453,30603,299799,30598,39367,41044,41411,33974,39170,39207,94326,24500,39726,127460,42650,27671,49940,35421,29587,1.45,4.25,7,85,70,58,84,71,63,79,61,88,66,86,55,68,67,54,77,60,58,47,67,75,77
HOME,39170,42650,39726,26315,39229,195414,27671,49940,127460,35421,206242,42692,150670,33422,34008,46820,73977,41432,155257,130155,165624,161660,2.1,3.25,3.6,55,58,77,85,57,63,47,67,60,75,62,56,51,72,72,60,60,49,66,66,63,65
HOME,34530,39555,24970,30453,30603,30598,57124,30905,24507,33974,108808,42502,27672,74009,112476,281760,24405,120221,41433,71768,79253,35575,1.36,4.6,8.75,85,64,58,84,71,79,67,75,70,86,78,64,60,70,62,55,70,73,46,56,64,74
HOME,42692,253088,150670,34008,46820,41432,31672,39391,155257,41269,161660,39170,94326,39726,26315,24500,42650,27671,49940,127460,27663,206242,1.75,3.6,4.6,56,66,51,72,60,49,70,61,66,70,65,55,67,77,85,54,58,47,67,60,77,62
